L1,L2,Score,New_Score
wb2_woz,pb7_z3,3,1
wb2_woz,prs_mEn,3,1
wb2_woz,gzi_mo,2,0.666666666666667
wb2_woz,glk_mEn,3,1
wb2_woz,pb8_z3,3,1
wb2_woz,os2_EZ,3,1
wb2_woz,wb3_woz,0,0
wb2_woz,pb9_z3,3,1
wb2_woz,p10_z3,3,1
wb2_woz,jdt_me,3,1
wb2_woz,pt2_z3,3,1
wb2_woz,ps2_z3,3,1
wb2_woz,kiu_Ez,2,0.666666666666667
wb2_woz,zum_meh,3,1
wb2_woz,kmr_min,3,1
wb2_woz,ps3_z3,3,1
wb2_woz,lrl_ma,3,1
wb2_woz,lsa_a,3,1
wb2_woz,luz_mu,3,1
wb2_woz,p11_z3,3,1
wb2_woz,p12_z3,3,1
wb2_woz,p13_z3,3,1
wb2_woz,kfm_mon,2,0.666666666666667
wb2_woz,p14_zo,2,0.666666666666667
wb2_woz,ps4_z3,3,1
wb2_woz,p15_z3,3,1
wb2_woz,mnj_z3,3,1
wb2_woz,ntz_mun,3,1
wb2_woz,p16_z3,3,1
wb2_woz,p17_z3,3,1
wb2_woz,p18_z3,3,1
wb2_woz,oru_az,2,0.666666666666667
wb2_woz,prc_on,2,0.666666666666667
wb2_woz,p19_z3,3,1
wb2_woz,pt3_z3,3,1
wb2_woz,pes_man,3,1
wb2_woz,p20_z3,3,1
wb2_woz,pt4_z3,3,1
wb2_woz,pt5_z3,3,1
wb2_woz,srz_me,3,1
wb2_woz,p21_z3,3,1
wb2_woz,sgh_woz,0,0
wb2_woz,siy_me,3,1
wb2_woz,sqo_o,2,0.666666666666667
wb2_woz,bcc_man,3,1
wb2_woz,sdh_min,3,1
wb2_woz,fay_mo,2,0.666666666666667
wb2_woz,p22_z3,3,1
wb2_woz,tgk_man,3,1
wb2_woz,tly_oz,1,0.333333333333333
wb2_woz,p23_z3,3,1
wb2_woz,p24_z3,3,1
wb2_woz,vaf_aez,2,0.666666666666667
wb2_woz,ps5_z3,3,1
wb2_woz,wne_z3,3,1
wb2_woz,yai_mEn,3,1
wb2_woz,wb5_woz,0,0
wb2_woz,yah_az,2,0.666666666666667
wb2_woz,ydg_zoh,2,0.666666666666667
wb2_woz,p25_z3,3,1
wb2_woz,diq_mun,3,1
pb5_z3,pb6_z3,0,0
pb5_z3,os1_Ez,2,1
pb5_z3,pb7_z3,0,0
pb5_z3,prs_mEn,3,1
pb5_z3,gzi_mo,2,1
pb5_z3,glk_mEn,3,1
pb5_z3,pb8_z3,0,0
pb5_z3,os2_EZ,2,1
pb5_z3,wb3_woz,3,1
pb5_z3,pb9_z3,0,0
pb5_z3,p10_z3,0,0
pb5_z3,jdt_me,2,1
pb5_z3,pt2_z3,0,0
pb5_z3,ps2_z3,0,0
pb5_z3,kiu_Ez,2,1
pb5_z3,zum_meh,3,1
pb5_z3,kmr_min,3,1
pb5_z3,ps3_z3,0,0
pb5_z3,lrl_ma,2,1
pb5_z3,lsa_a,2,1
pb5_z3,luz_mu,2,1
pb5_z3,p11_z3,0,0
pb5_z3,p12_z3,0,0
pb5_z3,p13_z3,0,0
pb5_z3,kfm_mon,3,1
pb5_z3,p14_zo,1,0.5
pb5_z3,ps4_z3,0,0
pb5_z3,p15_z3,0,0
pb5_z3,mnj_z3,0,0
pb5_z3,ntz_mun,3,1
pb5_z3,p16_z3,0,0
pb5_z3,p17_z3,0,0
pb5_z3,p18_z3,0,0
pb5_z3,oru_az,2,1
pb5_z3,prc_on,2,1
pb5_z3,p19_z3,0,0
pb5_z3,pt3_z3,0,0
pb5_z3,pes_man,3,1
pb5_z3,p20_z3,0,0
pb5_z3,pt4_z3,0,0
pb5_z3,pt5_z3,0,0
pb5_z3,srz_me,2,1
pb5_z3,p21_z3,0,0
pb5_z3,sgh_woz,3,1
pb5_z3,siy_me,2,1
pb5_z3,sqo_o,2,1
pb5_z3,bcc_man,3,1
pb5_z3,sdh_min,3,1
pb5_z3,fay_mo,2,1
pb5_z3,p22_z3,0,0
pb5_z3,tgk_man,3,1
pb5_z3,tly_oz,2,1
pb5_z3,p23_z3,0,0
pb5_z3,p24_z3,0,0
pb5_z3,vaf_aez,3,1
pb5_z3,ps5_z3,0,0
pb5_z3,wne_z3,0,0
pb5_z3,yai_mEn,3,1
pb5_z3,wb5_woz,3,1
pb5_z3,yah_az,2,1
pb5_z3,ydg_zoh,2,0.666666666666667
pb5_z3,p25_z3,0,0
pb5_z3,diq_mun,3,1
pb6_z3,os1_Ez,2,1
pb6_z3,pb7_z3,0,0
pb6_z3,prs_mEn,3,1
pb6_z3,gzi_mo,2,1
pb6_z3,glk_mEn,3,1
pb6_z3,pb8_z3,0,0
pb6_z3,os2_EZ,2,1
pb6_z3,wb3_woz,3,1
pb6_z3,pb9_z3,0,0
pb6_z3,p10_z3,0,0
pb6_z3,jdt_me,2,1
pb6_z3,pt2_z3,0,0
pb6_z3,ps2_z3,0,0
pb6_z3,kiu_Ez,2,1
pb6_z3,zum_meh,3,1
pb6_z3,kmr_min,3,1
pb6_z3,ps3_z3,0,0
pb6_z3,lrl_ma,2,1
pb6_z3,lsa_a,2,1
pb6_z3,luz_mu,2,1
pb6_z3,p11_z3,0,0
pb6_z3,p12_z3,0,0
pb6_z3,p13_z3,0,0
pb6_z3,kfm_mon,3,1
pb6_z3,p14_zo,1,0.5
pb6_z3,ps4_z3,0,0
pb6_z3,p15_z3,0,0
pb6_z3,mnj_z3,0,0
pb6_z3,ntz_mun,3,1
pb6_z3,p16_z3,0,0
pb6_z3,p17_z3,0,0
pb6_z3,p18_z3,0,0
pb6_z3,oru_az,2,1
pb6_z3,prc_on,2,1
pb6_z3,p19_z3,0,0
pb6_z3,pt3_z3,0,0
pb6_z3,pes_man,3,1
pb6_z3,p20_z3,0,0
pb6_z3,pt4_z3,0,0
pb6_z3,pt5_z3,0,0
pb6_z3,srz_me,2,1
pb6_z3,p21_z3,0,0
pb6_z3,sgh_woz,3,1
pb6_z3,siy_me,2,1
pb6_z3,sqo_o,2,1
pb6_z3,bcc_man,3,1
pb6_z3,sdh_min,3,1
pb6_z3,fay_mo,2,1
pb6_z3,p22_z3,0,0
pb6_z3,tgk_man,3,1
pb6_z3,tly_oz,2,1
pb6_z3,p23_z3,0,0
pb6_z3,p24_z3,0,0
pb6_z3,vaf_aez,3,1
pb6_z3,ps5_z3,0,0
pb6_z3,wne_z3,0,0
pb6_z3,yai_mEn,3,1
pb6_z3,wb5_woz,3,1
pb6_z3,yah_az,2,1
pb6_z3,ydg_zoh,2,0.666666666666667
pb6_z3,p25_z3,0,0
pb6_z3,diq_mun,3,1
os1_Ez,pb7_z3,2,1
os1_Ez,prs_mEn,2,0.666666666666667
os1_Ez,gzi_mo,2,1
os1_Ez,glk_mEn,2,0.666666666666667
os1_Ez,pb8_z3,2,1
os1_Ez,os2_EZ,1,0.5
os1_Ez,wb3_woz,2,0.666666666666667
os1_Ez,pb9_z3,2,1
os1_Ez,p10_z3,2,1
os1_Ez,jdt_me,2,1
os1_Ez,pt2_z3,2,1
os1_Ez,ps2_z3,2,1
os1_Ez,kiu_Ez,0,0
os1_Ez,zum_meh,3,1
os1_Ez,kmr_min,3,1
os1_Ez,ps3_z3,2,1
os1_Ez,lrl_ma,2,1
os1_Ez,lsa_a,2,1
os1_Ez,luz_mu,2,1
os1_Ez,p11_z3,2,1
os1_Ez,p12_z3,2,1
os1_Ez,p13_z3,2,1
os1_Ez,kfm_mon,3,1
os1_Ez,p14_zo,2,1
os1_Ez,ps4_z3,2,1
os1_Ez,p15_z3,2,1
os1_Ez,mnj_z3,2,1
os1_Ez,ntz_mun,3,1
os1_Ez,p16_z3,2,1
os1_Ez,p17_z3,2,1
os1_Ez,p18_z3,2,1
os1_Ez,oru_az,1,0.5
os1_Ez,prc_on,2,1
os1_Ez,p19_z3,2,1
os1_Ez,pt3_z3,2,1
os1_Ez,pes_man,3,1
os1_Ez,p20_z3,2,1
os1_Ez,pt4_z3,2,1
os1_Ez,pt5_z3,2,1
os1_Ez,srz_me,2,1
os1_Ez,p21_z3,2,1
os1_Ez,sgh_woz,2,0.666666666666667
os1_Ez,siy_me,2,1
os1_Ez,sqo_o,2,1
os1_Ez,bcc_man,3,1
os1_Ez,sdh_min,3,1
os1_Ez,fay_mo,2,1
os1_Ez,p22_z3,2,1
os1_Ez,tgk_man,3,1
os1_Ez,tly_oz,1,0.5
os1_Ez,p23_z3,2,1
os1_Ez,p24_z3,2,1
os1_Ez,vaf_aez,2,0.666666666666667
os1_Ez,ps5_z3,2,1
os1_Ez,wne_z3,2,1
os1_Ez,yai_mEn,2,0.666666666666667
os1_Ez,wb5_woz,2,0.666666666666667
os1_Ez,yah_az,1,0.5
os1_Ez,ydg_zoh,3,1
os1_Ez,p25_z3,2,1
os1_Ez,diq_mun,3,1
pb7_z3,prs_mEn,3,1
pb7_z3,gzi_mo,2,1
pb7_z3,glk_mEn,3,1
pb7_z3,pb8_z3,0,0
pb7_z3,os2_EZ,2,1
pb7_z3,wb3_woz,3,1
pb7_z3,pb9_z3,0,0
pb7_z3,p10_z3,0,0
pb7_z3,jdt_me,2,1
pb7_z3,pt2_z3,0,0
pb7_z3,ps2_z3,0,0
pb7_z3,kiu_Ez,2,1
pb7_z3,zum_meh,3,1
pb7_z3,kmr_min,3,1
pb7_z3,ps3_z3,0,0
pb7_z3,lrl_ma,2,1
pb7_z3,lsa_a,2,1
pb7_z3,luz_mu,2,1
pb7_z3,p11_z3,0,0
pb7_z3,p12_z3,0,0
pb7_z3,p13_z3,0,0
pb7_z3,kfm_mon,3,1
pb7_z3,p14_zo,1,0.5
pb7_z3,ps4_z3,0,0
pb7_z3,p15_z3,0,0
pb7_z3,mnj_z3,0,0
pb7_z3,ntz_mun,3,1
pb7_z3,p16_z3,0,0
pb7_z3,p17_z3,0,0
pb7_z3,p18_z3,0,0
pb7_z3,oru_az,2,1
pb7_z3,prc_on,2,1
pb7_z3,p19_z3,0,0
pb7_z3,pt3_z3,0,0
pb7_z3,pes_man,3,1
pb7_z3,p20_z3,0,0
pb7_z3,pt4_z3,0,0
pb7_z3,pt5_z3,0,0
pb7_z3,srz_me,2,1
pb7_z3,p21_z3,0,0
pb7_z3,sgh_woz,3,1
pb7_z3,siy_me,2,1
pb7_z3,sqo_o,2,1
pb7_z3,bcc_man,3,1
pb7_z3,sdh_min,3,1
pb7_z3,fay_mo,2,1
pb7_z3,p22_z3,0,0
pb7_z3,tgk_man,3,1
pb7_z3,tly_oz,2,1
pb7_z3,p23_z3,0,0
pb7_z3,p24_z3,0,0
pb7_z3,vaf_aez,3,1
pb7_z3,ps5_z3,0,0
pb7_z3,wne_z3,0,0
pb7_z3,yai_mEn,3,1
pb7_z3,wb5_woz,3,1
pb7_z3,yah_az,2,1
pb7_z3,ydg_zoh,2,0.666666666666667
pb7_z3,p25_z3,0,0
pb7_z3,diq_mun,3,1
prs_mEn,gzi_mo,2,0.666666666666667
prs_mEn,glk_mEn,0,0
prs_mEn,pb8_z3,3,1
prs_mEn,os2_EZ,2,0.666666666666667
prs_mEn,wb3_woz,3,1
prs_mEn,pb9_z3,3,1
prs_mEn,p10_z3,3,1
prs_mEn,jdt_me,2,0.666666666666667
prs_mEn,pt2_z3,3,1
prs_mEn,ps2_z3,3,1
prs_mEn,kiu_Ez,2,0.666666666666667
prs_mEn,zum_meh,2,0.666666666666667
prs_mEn,kmr_min,1,0.333333333333333
prs_mEn,ps3_z3,3,1
prs_mEn,lrl_ma,2,0.666666666666667
prs_mEn,lsa_a,3,1
prs_mEn,luz_mu,2,0.666666666666667
prs_mEn,p11_z3,3,1
prs_mEn,p12_z3,3,1
prs_mEn,p13_z3,3,1
prs_mEn,kfm_mon,1,0.333333333333333
prs_mEn,p14_zo,3,1
prs_mEn,ps4_z3,3,1
prs_mEn,p15_z3,3,1
prs_mEn,mnj_z3,3,1
prs_mEn,ntz_mun,1,0.333333333333333
prs_mEn,p16_z3,3,1
prs_mEn,p17_z3,3,1
prs_mEn,p18_z3,3,1
prs_mEn,oru_az,3,1
prs_mEn,prc_on,2,0.666666666666667
prs_mEn,p19_z3,3,1
prs_mEn,pt3_z3,3,1
prs_mEn,pes_man,1,0.333333333333333
prs_mEn,p20_z3,3,1
prs_mEn,pt4_z3,3,1
prs_mEn,pt5_z3,3,1
prs_mEn,srz_me,2,0.666666666666667
prs_mEn,p21_z3,3,1
prs_mEn,sgh_woz,3,1
prs_mEn,siy_me,2,0.666666666666667
prs_mEn,sqo_o,3,1
prs_mEn,bcc_man,1,0.333333333333333
prs_mEn,sdh_min,1,0.333333333333333
prs_mEn,fay_mo,2,0.666666666666667
prs_mEn,p22_z3,3,1
prs_mEn,tgk_man,1,0.333333333333333
prs_mEn,tly_oz,3,1
prs_mEn,p23_z3,3,1
prs_mEn,p24_z3,3,1
prs_mEn,vaf_aez,3,1
prs_mEn,ps5_z3,3,1
prs_mEn,wne_z3,3,1
prs_mEn,yai_mEn,0,0
prs_mEn,wb5_woz,3,1
prs_mEn,yah_az,3,1
prs_mEn,ydg_zoh,3,1
prs_mEn,p25_z3,3,1
prs_mEn,diq_mun,1,0.333333333333333
gzi_mo,glk_mEn,2,0.666666666666667
gzi_mo,pb8_z3,2,1
gzi_mo,os2_EZ,2,1
gzi_mo,wb3_woz,2,0.666666666666667
gzi_mo,pb9_z3,2,1
gzi_mo,p10_z3,2,1
gzi_mo,jdt_me,1,0.5
gzi_mo,pt2_z3,2,1
gzi_mo,ps2_z3,2,1
gzi_mo,kiu_Ez,2,1
gzi_mo,zum_meh,2,0.666666666666667
gzi_mo,kmr_min,2,0.666666666666667
gzi_mo,ps3_z3,2,1
gzi_mo,lrl_ma,1,0.5
gzi_mo,lsa_a,2,1
gzi_mo,luz_mu,1,0.5
gzi_mo,p11_z3,2,1
gzi_mo,p12_z3,2,1
gzi_mo,p13_z3,2,1
gzi_mo,kfm_mon,1,0.333333333333333
gzi_mo,p14_zo,1,0.5
gzi_mo,ps4_z3,2,1
gzi_mo,p15_z3,2,1
gzi_mo,mnj_z3,2,1
gzi_mo,ntz_mun,2,0.666666666666667
gzi_mo,p16_z3,2,1
gzi_mo,p17_z3,2,1
gzi_mo,p18_z3,2,1
gzi_mo,oru_az,2,1
gzi_mo,prc_on,2,1
gzi_mo,p19_z3,2,1
gzi_mo,pt3_z3,2,1
gzi_mo,pes_man,2,0.666666666666667
gzi_mo,p20_z3,2,1
gzi_mo,pt4_z3,2,1
gzi_mo,pt5_z3,2,1
gzi_mo,srz_me,1,0.5
gzi_mo,p21_z3,2,1
gzi_mo,sgh_woz,2,0.666666666666667
gzi_mo,siy_me,1,0.5
gzi_mo,sqo_o,1,0.5
gzi_mo,bcc_man,2,0.666666666666667
gzi_mo,sdh_min,2,0.666666666666667
gzi_mo,fay_mo,0,0
gzi_mo,p22_z3,2,1
gzi_mo,tgk_man,2,0.666666666666667
gzi_mo,tly_oz,2,1
gzi_mo,p23_z3,2,1
gzi_mo,p24_z3,2,1
gzi_mo,vaf_aez,3,1
gzi_mo,ps5_z3,2,1
gzi_mo,wne_z3,2,1
gzi_mo,yai_mEn,2,0.666666666666667
gzi_mo,wb5_woz,2,0.666666666666667
gzi_mo,yah_az,2,1
gzi_mo,ydg_zoh,2,0.666666666666667
gzi_mo,p25_z3,2,1
gzi_mo,diq_mun,2,0.666666666666667
glk_mEn,pb8_z3,3,1
glk_mEn,os2_EZ,2,0.666666666666667
glk_mEn,wb3_woz,3,1
glk_mEn,pb9_z3,3,1
glk_mEn,p10_z3,3,1
glk_mEn,jdt_me,2,0.666666666666667
glk_mEn,pt2_z3,3,1
glk_mEn,ps2_z3,3,1
glk_mEn,kiu_Ez,2,0.666666666666667
glk_mEn,zum_meh,2,0.666666666666667
glk_mEn,kmr_min,1,0.333333333333333
glk_mEn,ps3_z3,3,1
glk_mEn,lrl_ma,2,0.666666666666667
glk_mEn,lsa_a,3,1
glk_mEn,luz_mu,2,0.666666666666667
glk_mEn,p11_z3,3,1
glk_mEn,p12_z3,3,1
glk_mEn,p13_z3,3,1
glk_mEn,kfm_mon,1,0.333333333333333
glk_mEn,p14_zo,3,1
glk_mEn,ps4_z3,3,1
glk_mEn,p15_z3,3,1
glk_mEn,mnj_z3,3,1
glk_mEn,ntz_mun,1,0.333333333333333
glk_mEn,p16_z3,3,1
glk_mEn,p17_z3,3,1
glk_mEn,p18_z3,3,1
glk_mEn,oru_az,3,1
glk_mEn,prc_on,2,0.666666666666667
glk_mEn,p19_z3,3,1
glk_mEn,pt3_z3,3,1
glk_mEn,pes_man,1,0.333333333333333
glk_mEn,p20_z3,3,1
glk_mEn,pt4_z3,3,1
glk_mEn,pt5_z3,3,1
glk_mEn,srz_me,2,0.666666666666667
glk_mEn,p21_z3,3,1
glk_mEn,sgh_woz,3,1
glk_mEn,siy_me,2,0.666666666666667
glk_mEn,sqo_o,3,1
glk_mEn,bcc_man,1,0.333333333333333
glk_mEn,sdh_min,1,0.333333333333333
glk_mEn,fay_mo,2,0.666666666666667
glk_mEn,p22_z3,3,1
glk_mEn,tgk_man,1,0.333333333333333
glk_mEn,tly_oz,3,1
glk_mEn,p23_z3,3,1
glk_mEn,p24_z3,3,1
glk_mEn,vaf_aez,3,1
glk_mEn,ps5_z3,3,1
glk_mEn,wne_z3,3,1
glk_mEn,yai_mEn,0,0
glk_mEn,wb5_woz,3,1
glk_mEn,yah_az,3,1
glk_mEn,ydg_zoh,3,1
glk_mEn,p25_z3,3,1
glk_mEn,diq_mun,1,0.333333333333333
pb8_z3,os2_EZ,2,1
pb8_z3,wb3_woz,3,1
pb8_z3,pb9_z3,0,0
pb8_z3,p10_z3,0,0
pb8_z3,jdt_me,2,1
pb8_z3,pt2_z3,0,0
pb8_z3,ps2_z3,0,0
pb8_z3,kiu_Ez,2,1
pb8_z3,zum_meh,3,1
pb8_z3,kmr_min,3,1
pb8_z3,ps3_z3,0,0
pb8_z3,lrl_ma,2,1
pb8_z3,lsa_a,2,1
pb8_z3,luz_mu,2,1
pb8_z3,p11_z3,0,0
pb8_z3,p12_z3,0,0
pb8_z3,p13_z3,0,0
pb8_z3,kfm_mon,3,1
pb8_z3,p14_zo,1,0.5
pb8_z3,ps4_z3,0,0
pb8_z3,p15_z3,0,0
pb8_z3,mnj_z3,0,0
pb8_z3,ntz_mun,3,1
pb8_z3,p16_z3,0,0
pb8_z3,p17_z3,0,0
pb8_z3,p18_z3,0,0
pb8_z3,oru_az,2,1
pb8_z3,prc_on,2,1
pb8_z3,p19_z3,0,0
pb8_z3,pt3_z3,0,0
pb8_z3,pes_man,3,1
pb8_z3,p20_z3,0,0
pb8_z3,pt4_z3,0,0
pb8_z3,pt5_z3,0,0
pb8_z3,srz_me,2,1
pb8_z3,p21_z3,0,0
pb8_z3,sgh_woz,3,1
pb8_z3,siy_me,2,1
pb8_z3,sqo_o,2,1
pb8_z3,bcc_man,3,1
pb8_z3,sdh_min,3,1
pb8_z3,fay_mo,2,1
pb8_z3,p22_z3,0,0
pb8_z3,tgk_man,3,1
pb8_z3,tly_oz,2,1
pb8_z3,p23_z3,0,0
pb8_z3,p24_z3,0,0
pb8_z3,vaf_aez,3,1
pb8_z3,ps5_z3,0,0
pb8_z3,wne_z3,0,0
pb8_z3,yai_mEn,3,1
pb8_z3,wb5_woz,3,1
pb8_z3,yah_az,2,1
pb8_z3,ydg_zoh,2,0.666666666666667
pb8_z3,p25_z3,0,0
pb8_z3,diq_mun,3,1
os2_EZ,wb3_woz,3,1
os2_EZ,pb9_z3,2,1
os2_EZ,p10_z3,2,1
os2_EZ,jdt_me,2,1
os2_EZ,pt2_z3,2,1
os2_EZ,ps2_z3,2,1
os2_EZ,kiu_Ez,1,0.5
os2_EZ,zum_meh,3,1
os2_EZ,kmr_min,3,1
os2_EZ,ps3_z3,2,1
os2_EZ,lrl_ma,2,1
os2_EZ,lsa_a,2,1
os2_EZ,luz_mu,2,1
os2_EZ,p11_z3,2,1
os2_EZ,p12_z3,2,1
os2_EZ,p13_z3,2,1
os2_EZ,kfm_mon,3,1
os2_EZ,p14_zo,2,1
os2_EZ,ps4_z3,2,1
os2_EZ,p15_z3,2,1
os2_EZ,mnj_z3,2,1
os2_EZ,ntz_mun,3,1
os2_EZ,p16_z3,2,1
os2_EZ,p17_z3,2,1
os2_EZ,p18_z3,2,1
os2_EZ,oru_az,2,1
os2_EZ,prc_on,2,1
os2_EZ,p19_z3,2,1
os2_EZ,pt3_z3,2,1
os2_EZ,pes_man,3,1
os2_EZ,p20_z3,2,1
os2_EZ,pt4_z3,2,1
os2_EZ,pt5_z3,2,1
os2_EZ,srz_me,2,1
os2_EZ,p21_z3,2,1
os2_EZ,sgh_woz,3,1
os2_EZ,siy_me,2,1
os2_EZ,sqo_o,2,1
os2_EZ,bcc_man,3,1
os2_EZ,sdh_min,3,1
os2_EZ,fay_mo,2,1
os2_EZ,p22_z3,2,1
os2_EZ,tgk_man,3,1
os2_EZ,tly_oz,2,1
os2_EZ,p23_z3,2,1
os2_EZ,p24_z3,2,1
os2_EZ,vaf_aez,3,1
os2_EZ,ps5_z3,2,1
os2_EZ,wne_z3,2,1
os2_EZ,yai_mEn,2,0.666666666666667
os2_EZ,wb5_woz,3,1
os2_EZ,yah_az,2,1
os2_EZ,ydg_zoh,3,1
os2_EZ,p25_z3,2,1
os2_EZ,diq_mun,3,1
wb3_woz,pb9_z3,3,1
wb3_woz,p10_z3,3,1
wb3_woz,jdt_me,3,1
wb3_woz,pt2_z3,3,1
wb3_woz,ps2_z3,3,1
wb3_woz,kiu_Ez,2,0.666666666666667
wb3_woz,zum_meh,3,1
wb3_woz,kmr_min,3,1
wb3_woz,ps3_z3,3,1
wb3_woz,lrl_ma,3,1
wb3_woz,lsa_a,3,1
wb3_woz,luz_mu,3,1
wb3_woz,p11_z3,3,1
wb3_woz,p12_z3,3,1
wb3_woz,p13_z3,3,1
wb3_woz,kfm_mon,2,0.666666666666667
wb3_woz,p14_zo,2,0.666666666666667
wb3_woz,ps4_z3,3,1
wb3_woz,p15_z3,3,1
wb3_woz,mnj_z3,3,1
wb3_woz,ntz_mun,3,1
wb3_woz,p16_z3,3,1
wb3_woz,p17_z3,3,1
wb3_woz,p18_z3,3,1
wb3_woz,oru_az,2,0.666666666666667
wb3_woz,prc_on,2,0.666666666666667
wb3_woz,p19_z3,3,1
wb3_woz,pt3_z3,3,1
wb3_woz,pes_man,3,1
wb3_woz,p20_z3,3,1
wb3_woz,pt4_z3,3,1
wb3_woz,pt5_z3,3,1
wb3_woz,srz_me,3,1
wb3_woz,p21_z3,3,1
wb3_woz,sgh_woz,0,0
wb3_woz,siy_me,3,1
wb3_woz,sqo_o,2,0.666666666666667
wb3_woz,bcc_man,3,1
wb3_woz,sdh_min,3,1
wb3_woz,fay_mo,2,0.666666666666667
wb3_woz,p22_z3,3,1
wb3_woz,tgk_man,3,1
wb3_woz,tly_oz,1,0.333333333333333
wb3_woz,p23_z3,3,1
wb3_woz,p24_z3,3,1
wb3_woz,vaf_aez,2,0.666666666666667
wb3_woz,ps5_z3,3,1
wb3_woz,wne_z3,3,1
wb3_woz,yai_mEn,3,1
wb3_woz,wb5_woz,0,0
wb3_woz,yah_az,2,0.666666666666667
wb3_woz,ydg_zoh,2,0.666666666666667
wb3_woz,p25_z3,3,1
wb3_woz,diq_mun,3,1
pb9_z3,p10_z3,0,0
pb9_z3,jdt_me,2,1
pb9_z3,pt2_z3,0,0
pb9_z3,ps2_z3,0,0
pb9_z3,kiu_Ez,2,1
pb9_z3,zum_meh,3,1
pb9_z3,kmr_min,3,1
pb9_z3,ps3_z3,0,0
pb9_z3,lrl_ma,2,1
pb9_z3,lsa_a,2,1
pb9_z3,luz_mu,2,1
pb9_z3,p11_z3,0,0
pb9_z3,p12_z3,0,0
pb9_z3,p13_z3,0,0
pb9_z3,kfm_mon,3,1
pb9_z3,p14_zo,1,0.5
pb9_z3,ps4_z3,0,0
pb9_z3,p15_z3,0,0
pb9_z3,mnj_z3,0,0
pb9_z3,ntz_mun,3,1
pb9_z3,p16_z3,0,0
pb9_z3,p17_z3,0,0
pb9_z3,p18_z3,0,0
pb9_z3,oru_az,2,1
pb9_z3,prc_on,2,1
pb9_z3,p19_z3,0,0
pb9_z3,pt3_z3,0,0
pb9_z3,pes_man,3,1
pb9_z3,p20_z3,0,0
pb9_z3,pt4_z3,0,0
pb9_z3,pt5_z3,0,0
pb9_z3,srz_me,2,1
pb9_z3,p21_z3,0,0
pb9_z3,sgh_woz,3,1
pb9_z3,siy_me,2,1
pb9_z3,sqo_o,2,1
pb9_z3,bcc_man,3,1
pb9_z3,sdh_min,3,1
pb9_z3,fay_mo,2,1
pb9_z3,p22_z3,0,0
pb9_z3,tgk_man,3,1
pb9_z3,tly_oz,2,1
pb9_z3,p23_z3,0,0
pb9_z3,p24_z3,0,0
pb9_z3,vaf_aez,3,1
pb9_z3,ps5_z3,0,0
pb9_z3,wne_z3,0,0
pb9_z3,yai_mEn,3,1
pb9_z3,wb5_woz,3,1
pb9_z3,yah_az,2,1
pb9_z3,ydg_zoh,2,0.666666666666667
pb9_z3,p25_z3,0,0
pb9_z3,diq_mun,3,1
p10_z3,jdt_me,2,1
p10_z3,pt2_z3,0,0
p10_z3,ps2_z3,0,0
p10_z3,kiu_Ez,2,1
p10_z3,zum_meh,3,1
p10_z3,kmr_min,3,1
p10_z3,ps3_z3,0,0
p10_z3,lrl_ma,2,1
p10_z3,lsa_a,2,1
p10_z3,luz_mu,2,1
p10_z3,p11_z3,0,0
p10_z3,p12_z3,0,0
p10_z3,p13_z3,0,0
p10_z3,kfm_mon,3,1
p10_z3,p14_zo,1,0.5
p10_z3,ps4_z3,0,0
p10_z3,p15_z3,0,0
p10_z3,mnj_z3,0,0
p10_z3,ntz_mun,3,1
p10_z3,p16_z3,0,0
p10_z3,p17_z3,0,0
p10_z3,p18_z3,0,0
p10_z3,oru_az,2,1
p10_z3,prc_on,2,1
p10_z3,p19_z3,0,0
p10_z3,pt3_z3,0,0
p10_z3,pes_man,3,1
p10_z3,p20_z3,0,0
p10_z3,pt4_z3,0,0
p10_z3,pt5_z3,0,0
p10_z3,srz_me,2,1
p10_z3,p21_z3,0,0
p10_z3,sgh_woz,3,1
p10_z3,siy_me,2,1
p10_z3,sqo_o,2,1
p10_z3,bcc_man,3,1
p10_z3,sdh_min,3,1
p10_z3,fay_mo,2,1
p10_z3,p22_z3,0,0
p10_z3,tgk_man,3,1
p10_z3,tly_oz,2,1
p10_z3,p23_z3,0,0
p10_z3,p24_z3,0,0
p10_z3,vaf_aez,3,1
p10_z3,ps5_z3,0,0
p10_z3,wne_z3,0,0
p10_z3,yai_mEn,3,1
p10_z3,wb5_woz,3,1
p10_z3,yah_az,2,1
p10_z3,ydg_zoh,2,0.666666666666667
p10_z3,p25_z3,0,0
p10_z3,diq_mun,3,1
jdt_me,pt2_z3,2,1
jdt_me,ps2_z3,2,1
jdt_me,kiu_Ez,2,1
jdt_me,zum_meh,1,0.333333333333333
jdt_me,kmr_min,2,0.666666666666667
jdt_me,ps3_z3,2,1
jdt_me,lrl_ma,1,0.5
jdt_me,lsa_a,2,1
jdt_me,luz_mu,1,0.5
jdt_me,p11_z3,2,1
jdt_me,p12_z3,2,1
jdt_me,p13_z3,2,1
jdt_me,kfm_mon,2,0.666666666666667
jdt_me,p14_zo,2,1
jdt_me,ps4_z3,2,1
jdt_me,p15_z3,2,1
jdt_me,mnj_z3,2,1
jdt_me,ntz_mun,2,0.666666666666667
jdt_me,p16_z3,2,1
jdt_me,p17_z3,2,1
jdt_me,p18_z3,2,1
jdt_me,oru_az,2,1
jdt_me,prc_on,2,1
jdt_me,p19_z3,2,1
jdt_me,pt3_z3,2,1
